V4_1,Data Marking,calendar-years,Time,administrative-geography,Geography,week-number,Week,sex,Sex,age-groups,AgeGroups,recorded-deaths,Deaths
78,,2020,2020,K04000001,England and Wales,week-51,Week 51,all,All,55-59,55-59,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
25,,2020,2020,K04000001,England and Wales,week-33,Week 33,all,All,75-79,75-79,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-34,Week 34,female,Female,10-14,10-14,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-6,Week 06,male,Male,85-89,85-89,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1,,2020,2020,K04000001,England and Wales,week-27,Week 27,male,Male,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
2,,2020,2020,K04000001,England and Wales,week-52,Week 52,male,Male,25-29,25-29,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-32,Week 32,female,Female,5-9,05-09,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-19,Week 19,male,Male,15-19,15-19,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
2,,2020,2020,K04000001,England and Wales,week-40,Week 40,male,Male,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-11,Week 11,male,Male,5-9,05-09,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-2,Week 02,all,All,80-84,80-84,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
102,,2020,2020,K04000001,England and Wales,week-24,Week 24,male,Male,85-89,85-89,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
104,,2020,2020,K04000001,England and Wales,week-41,Week 41,all,All,80-84,80-84,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-27,Week 27,male,Male,15-19,15-19,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
27,,2020,2020,K04000001,England and Wales,week-17,Week 17,female,Female,30-34,30-34,total-registered-deaths,Total registered deaths
2,,2020,2020,K04000001,England and Wales,week-6,Week 06,female,Female,5-9,05-09,total-registered-deaths,Total registered deaths
2,,2020,2020,K04000001,England and Wales,week-17,Week 17,female,Female,1-4,01-04,total-registered-deaths,Total registered deaths
122,,2020,2020,K04000001,England and Wales,week-22,Week 22,male,Male,75-79,75-79,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
3,,2020,2020,K04000001,England and Wales,week-34,Week 34,female,Female,5-9,05-09,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-36,Week 36,male,Male,15-19,15-19,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
22,,2020,2020,K04000001,England and Wales,week-39,Week 39,female,Female,30-34,30-34,total-registered-deaths,Total registered deaths
99,,2020,2020,K04000001,England and Wales,week-24,Week 24,male,Male,45-49,45-49,total-registered-deaths,Total registered deaths
150,,2020,2020,K04000001,England and Wales,week-36,Week 36,female,Female,55-59,55-59,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-37,Week 37,all,All,5-9,05-09,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
9,,2020,2020,K04000001,England and Wales,week-52,Week 52,female,Female,20-24,20-24,total-registered-deaths,Total registered deaths
1,,2020,2020,K04000001,England and Wales,week-31,Week 31,female,Female,10-14,10-14,total-registered-deaths,Total registered deaths
266,,2020,2020,K04000001,England and Wales,week-6,Week 06,female,Female,65-69,65-69,total-registered-deaths,Total registered deaths
88,,2020,2020,K04000001,England and Wales,week-32,Week 32,female,Female,50-54,50-54,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-9,Week 09,all,All,5-9,05-09,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-49,Week 49,all,All,1-4,01-04,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
6035,,2020,2020,K04000001,England and Wales,week-18,Week 18,all,All,all-ages,All ages,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
295,,2020,2020,K04000001,England and Wales,week-8,Week 08,female,Female,65-69,65-69,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-1,Week 01,all,All,65-69,65-69,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
952,,2020,2020,K04000001,England and Wales,week-21,Week 21,female,Female,80-84,80-84,total-registered-deaths,Total registered deaths
247,,2020,2020,K04000001,England and Wales,week-22,Week 22,female,Female,65-69,65-69,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-34,Week 34,all,All,20-24,20-24,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
625,,2020,2020,K04000001,England and Wales,week-42,Week 42,female,Female,75-79,75-79,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-7,Week 07,all,All,45-49,45-49,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
565,,2020,2020,K04000001,England and Wales,week-37,Week 37,female,Female,75-79,75-79,total-registered-deaths,Total registered deaths
34,,2020,2020,K04000001,England and Wales,week-4,Week 04,female,Female,35-39,35-39,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-3,Week 03,all,All,1-4,01-04,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
295,,2020,2020,K04000001,England and Wales,week-23,Week 23,female,Female,65-69,65-69,total-registered-deaths,Total registered deaths
1570,,2020,2020,K04000001,England and Wales,week-14,Week 14,male,Male,80-84,80-84,total-registered-deaths,Total registered deaths
143,,2020,2020,K04000001,England and Wales,week-42,Week 42,male,Male,50-54,50-54,total-registered-deaths,Total registered deaths
197,,2020,2020,K04000001,England and Wales,week-38,Week 38,female,Female,60-64,60-64,total-registered-deaths,Total registered deaths
268,,2020,2020,K04000001,England and Wales,week-28,Week 28,male,Male,60-64,60-64,total-registered-deaths,Total registered deaths
36,,2020,2020,K04000001,England and Wales,week-14,Week 14,male,Male,35-39,35-39,total-registered-deaths,Total registered deaths
6,,2020,2020,K04000001,England and Wales,week-47,Week 47,male,Male,1-4,01-04,total-registered-deaths,Total registered deaths
44,,2020,2020,K04000001,England and Wales,week-22,Week 22,male,Male,40-44,40-44,total-registered-deaths,Total registered deaths
658,,2020,2020,K04000001,England and Wales,week-40,Week 40,all,All,65-69,65-69,total-registered-deaths,Total registered deaths
17,,2020,2020,K04000001,England and Wales,week-5,Week 05,male,Male,15-19,15-19,total-registered-deaths,Total registered deaths
98,,2020,2020,K04000001,England and Wales,week-44,Week 44,male,Male,45-49,45-49,total-registered-deaths,Total registered deaths
900,,2020,2020,K04000001,England and Wales,week-48,Week 48,male,Male,75-79,75-79,total-registered-deaths,Total registered deaths
1191,,2020,2020,K04000001,England and Wales,week-27,Week 27,all,All,75-79,75-79,total-registered-deaths,Total registered deaths
494,,2020,2020,K04000001,England and Wales,week-6,Week 06,female,Female,70-74,70-74,total-registered-deaths,Total registered deaths
60,,2020,2020,K04000001,England and Wales,week-18,Week 18,male,Male,35-39,35-39,total-registered-deaths,Total registered deaths
19,,2020,2020,K04000001,England and Wales,week-50,Week 50,male,Male,20-24,20-24,total-registered-deaths,Total registered deaths
12254,,2020,2020,K04000001,England and Wales,week-46,Week 46,all,All,all-ages,All ages,total-registered-deaths,Total registered deaths
50,,2020,2020,K04000001,England and Wales,week-33,Week 33,all,All,0-1,00-01,total-registered-deaths,Total registered deaths
29,,2020,2020,K04000001,England and Wales,week-36,Week 36,all,All,0-1,00-01,total-registered-deaths,Total registered deaths
8945,,2020,2020,K04000001,England and Wales,week-32,Week 32,all,All,all-ages,All ages,total-registered-deaths,Total registered deaths
51,,2020,2020,K04000001,England and Wales,week-8,Week 08,all,All,0-1,00-01,total-registered-deaths,Total registered deaths
53,,2020,2020,K04000001,England and Wales,week-4,Week 04,all,All,0-1,00-01,total-registered-deaths,Total registered deaths
5,,2020,2020,K04000001,England and Wales,week-19,Week 19,female,Female,35-39,35-39,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-5,Week 05,all,All,65-69,65-69,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
11,,2020,2020,K04000001,England and Wales,week-13,Week 13,female,Female,25-29,25-29,total-registered-deaths,Total registered deaths
767,,2020,2020,K04000001,England and Wales,week-44,Week 44,male,Male,75-79,75-79,total-registered-deaths,Total registered deaths
20,,2020,2020,K04000001,England and Wales,week-49,Week 49,female,Female,0-1,00-01,total-registered-deaths,Total registered deaths
876,,2020,2020,K04000001,England and Wales,week-14,Week 14,female,Female,75-79,75-79,total-registered-deaths,Total registered deaths
21,,2020,2020,K04000001,England and Wales,week-27,Week 27,female,Female,0-1,00-01,total-registered-deaths,Total registered deaths
60,,2020,2020,K04000001,England and Wales,week-32,Week 32,female,Female,45-49,45-49,total-registered-deaths,Total registered deaths
4,,2020,2020,K04000001,England and Wales,week-47,Week 47,female,Female,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-44,Week 44,female,Female,20-24,20-24,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
7,,2020,2020,K04000001,England and Wales,week-33,Week 33,female,Female,65-69,65-69,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-38,Week 38,all,All,1-4,01-04,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
111,,2020,2020,K04000001,England and Wales,week-16,Week 16,male,Male,50-54,50-54,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-15,Week 15,all,All,5-9,05-09,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-31,Week 31,all,All,30-34,30-34,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-40,Week 40,female,Female,35-39,35-39,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1,,2020,2020,K04000001,England and Wales,week-11,Week 11,all,All,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-18,Week 18,all,All,15-19,15-19,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-31,Week 31,female,Female,10-14,10-14,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
197,,2020,2020,K04000001,England and Wales,week-44,Week 44,male,Male,80-84,80-84,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1,,2020,2020,K04000001,England and Wales,week-38,Week 38,female,Female,40-44,40-44,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-42,Week 42,all,All,20-24,20-24,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
50,,2020,2020,K04000001,England and Wales,week-26,Week 26,female,Female,85-89,85-89,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
4,,2020,2020,K04000001,England and Wales,week-27,Week 27,female,Female,45-49,45-49,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-9,Week 09,male,Male,50-54,50-54,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-26,Week 26,all,All,30-34,30-34,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1,,2020,2020,K04000001,England and Wales,week-30,Week 30,all,All,35-39,35-39,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-4,Week 04,female,Female,90+,90+,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
93,,2020,2020,K04000001,England and Wales,week-13,Week 13,all,All,60-64,60-64,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
655,,2020,2020,K04000001,England and Wales,week-53,Week 53,all,All,80-84,80-84,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-23,Week 23,all,All,20-24,20-24,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
2,,2020,2020,K04000001,England and Wales,week-11,Week 11,male,Male,60-64,60-64,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
231,,2020,2020,K04000001,England and Wales,week-13,Week 13,male,Male,80-84,80-84,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
24,,2020,2020,K04000001,England and Wales,week-40,Week 40,female,Female,85-89,85-89,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1738,,2020,2020,K04000001,England and Wales,week-11,Week 11,all,All,80-84,80-84,total-registered-deaths,Total registered deaths
2179,,2020,2020,K04000001,England and Wales,week-14,Week 14,all,All,75-79,75-79,total-registered-deaths,Total registered deaths
8,,2020,2020,K04000001,England and Wales,week-39,Week 39,male,Male,15-19,15-19,total-registered-deaths,Total registered deaths
677,,2020,2020,K04000001,England and Wales,week-38,Week 38,male,Male,75-79,75-79,total-registered-deaths,Total registered deaths
9,,2020,2020,K04000001,England and Wales,week-27,Week 27,male,Male,15-19,15-19,total-registered-deaths,Total registered deaths
349,,2020,2020,K04000001,England and Wales,week-17,Week 17,female,Female,60-64,60-64,total-registered-deaths,Total registered deaths
4,,2020,2020,K04000001,England and Wales,week-4,Week 04,female,Female,10-14,10-14,total-registered-deaths,Total registered deaths
7,,2020,2020,K04000001,England and Wales,week-10,Week 10,male,Male,1-4,01-04,total-registered-deaths,Total registered deaths
