v4_0,calendar-years,Time,local-health-board,Geography,week-number,Week,cause-of-death,CauseOfDeath,place-of-death,PlaceOfDeath,registration-or-occurrence,RegistrationOrOccurrence
1,2020,2020,W11000023,Betsi Cadwaladr University Health Board,week-23,Week 23,all-causes,All causes,elsewhere,Elsewhere,registrations,Registrations
49,2020,2020,W11000023,Betsi Cadwaladr University Health Board,week-23,Week 23,all-causes,All causes,home,Home,registrations,Registrations
3,2020,2020,W11000023,Betsi Cadwaladr University Health Board,week-23,Week 23,all-causes,All causes,hospice,Hospice,registrations,Registrations
85,2020,2020,W11000023,Betsi Cadwaladr University Health Board,week-23,Week 23,all-causes,All causes,hospital,Hospital,registrations,Registrations
0,2020,2020,W11000023,Betsi Cadwaladr University Health Board,week-23,Week 23,all-causes,All causes,other-communal-establishment,Other communal establishment,registrations,Registrations
7,2020,2020,W11000023,Betsi Cadwaladr University Health Board,week-23,Week 23,covid-19,COVID 19,care-home,Care home,registrations,Registrations
0,2020,2020,W11000023,Betsi Cadwaladr University Health Board,week-23,Week 23,covid-19,COVID 19,elsewhere,Elsewhere,registrations,Registrations
0,2020,2020,W11000023,Betsi Cadwaladr University Health Board,week-23,Week 23,covid-19,COVID 19,home,Home,registrations,Registrations
0,2020,2020,W11000023,Betsi Cadwaladr University Health Board,week-23,Week 23,covid-19,COVID 19,hospice,Hospice,registrations,Registrations
34,2020,2020,W11000023,Betsi Cadwaladr University Health Board,week-23,Week 23,covid-19,COVID 19,hospital,Hospital,registrations,Registrations
0,2020,2020,W11000023,Betsi Cadwaladr University Health Board,week-23,Week 23,covid-19,COVID 19,other-communal-establishment,Other communal establishment,registrations,Registrations
4,2020,2020,W11000024,Powys Teaching Health Board,week-23,Week 23,all-causes,All causes,care-home,Care home,registrations,Registrations
2,2020,2020,W11000024,Powys Teaching Health Board,week-23,Week 23,all-causes,All causes,elsewhere,Elsewhere,registrations,Registrations
9,2020,2020,W11000024,Powys Teaching Health Board,week-23,Week 23,all-causes,All causes,home,Home,registrations,Registrations
0,2020,2020,W11000024,Powys Teaching Health Board,week-23,Week 23,all-causes,All causes,hospice,Hospice,registrations,Registrations
14,2020,2020,W11000024,Powys Teaching Health Board,week-23,Week 23,all-causes,All causes,hospital,Hospital,registrations,Registrations
0,2020,2020,W11000024,Powys Teaching Health Board,week-23,Week 23,all-causes,All causes,other-communal-establishment,Other communal establishment,registrations,Registrations
1,2020,2020,W11000024,Powys Teaching Health Board,week-23,Week 23,covid-19,COVID 19,care-home,Care home,registrations,Registrations
0,2020,2020,W11000024,Powys Teaching Health Board,week-23,Week 23,covid-19,COVID 19,elsewhere,Elsewhere,registrations,Registrations
1,2020,2020,W11000024,Powys Teaching Health Board,week-23,Week 23,covid-19,COVID 19,home,Home,registrations,Registrations
0,2020,2020,W11000024,Powys Teaching Health Board,week-23,Week 23,covid-19,COVID 19,hospice,Hospice,registrations,Registrations
1,2020,2020,W11000024,Powys Teaching Health Board,week-23,Week 23,covid-19,COVID 19,hospital,Hospital,registrations,Registrations
0,2020,2020,W11000024,Powys Teaching Health Board,week-23,Week 23,covid-19,COVID 19,other-communal-establishment,Other communal establishment,registrations,Registrations
20,2020,2020,W11000025,Hywel Dda University Health Board,week-23,Week 23,all-causes,All causes,care-home,Care home,registrations,Registrations
3,2020,2020,W11000025,Hywel Dda University Health Board,week-23,Week 23,all-causes,All causes,elsewhere,Elsewhere,registrations,Registrations
22,2020,2020,W11000025,Hywel Dda University Health Board,week-23,Week 23,all-causes,All causes,home,Home,registrations,Registrations
0,2020,2020,W11000025,Hywel Dda University Health Board,week-23,Week 23,all-causes,All causes,hospice,Hospice,registrations,Registrations
32,2020,2020,W11000025,Hywel Dda University Health Board,week-23,Week 23,all-causes,All causes,hospital,Hospital,registrations,Registrations
0,2020,2020,W11000025,Hywel Dda University Health Board,week-23,Week 23,all-causes,All causes,other-communal-establishment,Other communal establishment,registrations,Registrations
2,2020,2020,W11000025,Hywel Dda University Health Board,week-23,Week 23,covid-19,COVID 19,care-home,Care home,registrations,Registrations
0,2020,2020,W11000025,Hywel Dda University Health Board,week-23,Week 23,covid-19,COVID 19,elsewhere,Elsewhere,registrations,Registrations
0,2020,2020,W11000025,Hywel Dda University Health Board,week-23,Week 23,covid-19,COVID 19,home,Home,registrations,Registrations
0,2020,2020,W11000025,Hywel Dda University Health Board,week-23,Week 23,covid-19,COVID 19,hospice,Hospice,registrations,Registrations
2,2020,2020,W11000025,Hywel Dda University Health Board,week-23,Week 23,covid-19,COVID 19,hospital,Hospital,registrations,Registrations
0,2020,2020,W11000025,Hywel Dda University Health Board,week-23,Week 23,covid-19,COVID 19,other-communal-establishment,Other communal establishment,registrations,Registrations
26,2020,2020,W11000028,Aneurin Bevan University Health Board,week-23,Week 23,all-causes,All causes,care-home,Care home,registrations,Registrations
4,2020,2020,W11000028,Aneurin Bevan University Health Board,week-23,Week 23,all-causes,All causes,elsewhere,Elsewhere,registrations,Registrations
51,2020,2020,W11000028,Aneurin Bevan University Health Board,week-23,Week 23,all-causes,All causes,home,Home,registrations,Registrations
4,2020,2020,W11000028,Aneurin Bevan University Health Board,week-23,Week 23,all-causes,All causes,hospice,Hospice,registrations,Registrations
50,2020,2020,W11000028,Aneurin Bevan University Health Board,week-23,Week 23,all-causes,All causes,hospital,Hospital,registrations,Registrations
0,2020,2020,W11000028,Aneurin Bevan University Health Board,week-23,Week 23,all-causes,All causes,other-communal-establishment,Other communal establishment,registrations,Registrations
9,2020,2020,W11000028,Aneurin Bevan University Health Board,week-23,Week 23,covid-19,COVID 19,care-home,Care home,registrations,Registrations
1,2020,2020,W11000028,Aneurin Bevan University Health Board,week-23,Week 23,covid-19,COVID 19,elsewhere,Elsewhere,registrations,Registrations
0,2020,2020,W11000028,Aneurin Bevan University Health Board,week-23,Week 23,covid-19,COVID 19,home,Home,registrations,Registrations
0,2020,2020,W11000028,Aneurin Bevan University Health Board,week-23,Week 23,covid-19,COVID 19,hospice,Hospice,registrations,Registrations
3,2020,2020,W11000028,Aneurin Bevan University Health Board,week-23,Week 23,covid-19,COVID 19,hospital,Hospital,registrations,Registrations
0,2020,2020,W11000028,Aneurin Bevan University Health Board,week-23,Week 23,covid-19,COVID 19,other-communal-establishment,Other communal establishment,registrations,Registrations
12,2020,2020,W11000029,Cardiff and Vale University Health Board,week-23,Week 23,all-causes,All causes,care-home,Care home,registrations,Registrations
3,2020,2020,W11000029,Cardiff and Vale University Health Board,week-23,Week 23,all-causes,All causes,elsewhere,Elsewhere,registrations,Registrations
27,2020,2020,W11000029,Cardiff and Vale University Health Board,week-23,Week 23,all-causes,All causes,home,Home,registrations,Registrations
2,2020,2020,W11000029,Cardiff and Vale University Health Board,week-23,Week 23,all-causes,All causes,hospice,Hospice,registrations,Registrations
48,2020,2020,W11000029,Cardiff and Vale University Health Board,week-23,Week 23,all-causes,All causes,hospital,Hospital,registrations,Registrations
0,2020,2020,W11000029,Cardiff and Vale University Health Board,week-23,Week 23,all-causes,All causes,other-communal-establishment,Other communal establishment,registrations,Registrations
1,2020,2020,W11000029,Cardiff and Vale University Health Board,week-23,Week 23,covid-19,COVID 19,care-home,Care home,registrations,Registrations
0,2020,2020,W11000029,Cardiff and Vale University Health Board,week-23,Week 23,covid-19,COVID 19,elsewhere,Elsewhere,registrations,Registrations
1,2020,2020,W11000029,Cardiff and Vale University Health Board,week-23,Week 23,covid-19,COVID 19,home,Home,registrations,Registrations
0,2020,2020,W11000029,Cardiff and Vale University Health Board,week-23,Week 23,covid-19,COVID 19,hospice,Hospice,registrations,Registrations
10,2020,2020,W11000029,Cardiff and Vale University Health Board,week-23,Week 23,covid-19,COVID 19,hospital,Hospital,registrations,Registrations
0,2020,2020,W11000029,Cardiff and Vale University Health Board,week-23,Week 23,covid-19,COVID 19,other-communal-establishment,Other communal establishment,registrations,Registrations
9,2020,2020,W11000030,Cwm Taf Morgannwg University Health Board,week-23,Week 23,all-causes,All causes,care-home,Care home,registrations,Registrations
4,2020,2020,W11000030,Cwm Taf Morgannwg University Health Board,week-23,Week 23,all-causes,All causes,elsewhere,Elsewhere,registrations,Registrations
44,2020,2020,W11000030,Cwm Taf Morgannwg University Health Board,week-23,Week 23,all-causes,All causes,home,Home,registrations,Registrations
0,2020,2020,W11000030,Cwm Taf Morgannwg University Health Board,week-23,Week 23,all-causes,All causes,hospice,Hospice,registrations,Registrations
62,2020,2020,W11000030,Cwm Taf Morgannwg University Health Board,week-23,Week 23,all-causes,All causes,hospital,Hospital,registrations,Registrations
0,2020,2020,W11000030,Cwm Taf Morgannwg University Health Board,week-23,Week 23,all-causes,All causes,other-communal-establishment,Other communal establishment,registrations,Registrations
2,2020,2020,W11000030,Cwm Taf Morgannwg University Health Board,week-23,Week 23,covid-19,COVID 19,care-home,Care home,registrations,Registrations
0,2020,2020,W11000030,Cwm Taf Morgannwg University Health Board,week-23,Week 23,covid-19,COVID 19,elsewhere,Elsewhere,registrations,Registrations
0,2020,2020,W11000030,Cwm Taf Morgannwg University Health Board,week-23,Week 23,covid-19,COVID 19,home,Home,registrations,Registrations
0,2020,2020,W11000030,Cwm Taf Morgannwg University Health Board,week-23,Week 23,covid-19,COVID 19,hospice,Hospice,registrations,Registrations
15,2020,2020,W11000030,Cwm Taf Morgannwg University Health Board,week-23,Week 23,covid-19,COVID 19,hospital,Hospital,registrations,Registrations
0,2020,2020,W11000030,Cwm Taf Morgannwg University Health Board,week-23,Week 23,covid-19,COVID 19,other-communal-establishment,Other communal establishment,registrations,Registrations
19,2020,2020,W11000031,Swansea Bay University Health Board,week-23,Week 23,all-causes,All causes,care-home,Care home,registrations,Registrations
2,2020,2020,W11000031,Swansea Bay University Health Board,week-23,Week 23,all-causes,All causes,elsewhere,Elsewhere,registrations,Registrations
28,2020,2020,W11000031,Swansea Bay University Health Board,week-23,Week 23,all-causes,All causes,home,Home,registrations,Registrations
0,2020,2020,W11000031,Swansea Bay University Health Board,week-23,Week 23,all-causes,All causes,hospice,Hospice,registrations,Registrations
27,2020,2020,W11000031,Swansea Bay University Health Board,week-23,Week 23,all-causes,All causes,hospital,Hospital,registrations,Registrations
0,2020,2020,W11000031,Swansea Bay University Health Board,week-23,Week 23,all-causes,All causes,other-communal-establishment,Other communal establishment,registrations,Registrations
6,2020,2020,W11000031,Swansea Bay University Health Board,week-23,Week 23,covid-19,COVID 19,care-home,Care home,registrations,Registrations
0,2020,2020,W11000031,Swansea Bay University Health Board,week-23,Week 23,covid-19,COVID 19,elsewhere,Elsewhere,registrations,Registrations
1,2020,2020,W11000031,Swansea Bay University Health Board,week-23,Week 23,covid-19,COVID 19,home,Home,registrations,Registrations
0,2020,2020,W11000031,Swansea Bay University Health Board,week-23,Week 23,covid-19,COVID 19,hospice,Hospice,registrations,Registrations
3,2020,2020,W11000031,Swansea Bay University Health Board,week-23,Week 23,covid-19,COVID 19,hospital,Hospital,registrations,Registrations
0,2020,2020,W11000031,Swansea Bay University Health Board,week-23,Week 23,covid-19,COVID 19,other-communal-establishment,Other communal establishment,registrations,Registrations
33,2020,2020,W11000023,Betsi Cadwaladr University Health Board,week-24,Week 24,all-causes,All causes,care-home,Care home,registrations,Registrations
3,2020,2020,W11000023,Betsi Cadwaladr University Health Board,week-24,Week 24,all-causes,All causes,elsewhere,Elsewhere,registrations,Registrations
49,2020,2020,W11000023,Betsi Cadwaladr University Health Board,week-24,Week 24,all-causes,All causes,home,Home,registrations,Registrations
3,2020,2020,W11000023,Betsi Cadwaladr University Health Board,week-24,Week 24,all-causes,All causes,hospice,Hospice,registrations,Registrations
76,2020,2020,W11000023,Betsi Cadwaladr University Health Board,week-24,Week 24,all-causes,All causes,hospital,Hospital,registrations,Registrations
0,2020,2020,W11000023,Betsi Cadwaladr University Health Board,week-24,Week 24,all-causes,All causes,other-communal-establishment,Other communal establishment,registrations,Registrations
4,2020,2020,W11000023,Betsi Cadwaladr University Health Board,week-24,Week 24,covid-19,COVID 19,care-home,Care home,registrations,Registrations
0,2020,2020,W11000023,Betsi Cadwaladr University Health Board,week-24,Week 24,covid-19,COVID 19,elsewhere,Elsewhere,registrations,Registrations
2,2020,2020,W11000023,Betsi Cadwaladr University Health Board,week-24,Week 24,covid-19,COVID 19,home,Home,registrations,Registrations
0,2020,2020,W11000023,Betsi Cadwaladr University Health Board,week-24,Week 24,covid-19,COVID 19,hospice,Hospice,registrations,Registrations
23,2020,2020,W11000023,Betsi Cadwaladr University Health Board,week-24,Week 24,covid-19,COVID 19,hospital,Hospital,registrations,Registrations
0,2020,2020,W11000023,Betsi Cadwaladr University Health Board,week-24,Week 24,covid-19,COVID 19,other-communal-establishment,Other communal establishment,registrations,Registrations
5,2020,2020,W11000024,Powys Teaching Health Board,week-24,Week 24,all-causes,All causes,care-home,Care home,registrations,Registrations
